STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,2019-11-09,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.4,0,28.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.4,0,33.4,0,0.00,I,999.9,000000
72295023174,2019-11-09,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,0,46.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,61.6,0,51.6,0,0.00,I,999.9,000000
72530094846,2019-11-10,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",38.5,0,28.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.5,0,33.5,0,0.00,I,999.9,000000
74486094789,2019-11-10,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",45.8,0,35.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,50.8,0,40.8,0,0.00,I,999.9,000000
72295023174,2019-11-10,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.9,0,52.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,67.9,0,57.9,0,0.00,I,999.9,000000
72530094846,2019-11-11,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",35.6,0,25.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,40.6,0,30.6,0,0.00,I,999.9,000000
74486094789,2019-11-11,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",42.4,0,32.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,47.4,0,37.4,0,0.00,I,999.9,000000
72295023174,2019-11-11,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.4,0,64.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.4,0,69.4,0,0.00,I,999.9,000000
72530094846,2019-11-12,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",38.5,0,28.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.5,0,33.5,0,0.00,I,999.9,000000
74486094789,2019-11-12,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",44.1,0,34.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,49.1,0,39.1,0,0.00,I,999.9,000000
72295023174,2019-11-12,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",62.3,0,52.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,67.3,0,57.3,0,0.00,I,999.9,000000
72530094846,2019-11-13,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",36.5,0,26.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,41.5,0,31.5,0,0.00,I,999.9,000000
74486094789,2019-11-13,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.8,0,28.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.8,0,33.8,0,0.00,I,999.9,000000
72295023174,2019-11-13,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.6,0,50.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,65.6,0,55.6,0,0.00,I,999.9,000000
72530094846,2019-11-14,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",39.4,0,29.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.4,0,34.4,0,0.00,I,999.9,000000
74486094789,2019-11-14,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",45.0,0,35.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,50.0,0,40.0,0,0.00,I,999.9,000000
72295023174,2019-11-14,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",61.6,0,51.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,66.6,0,56.6,0,0.00,I,999.9,000000
72530094846,2019-11-15,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27.3,0,17.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,32.3,0,22.3,0,0.00,I,999.9,000000
74486094789,2019-11-15,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.3,0,29.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.3,0,34.3,0,0.00,I,999.9,000000
72295023174,2019-11-15,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.6,0,45.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.6,0,50.6,0,0.00,I,999.9,000000
72530094846,2019-11-16,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",39.8,0,29.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.8,0,34.8,0,0.00,I,999.9,000000
74486094789,2019-11-16,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",36.0,0,26.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,41.0,0,31.0,0,0.00,I,999.9,000000
72295023174,2019-11-16,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.1,0,53.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,68.1,0,58.1,0,0.00,I,999.9,000000
72530094846,2019-11-17,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",32.3,0,22.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,37.3,0,27.3,0,0.00,I,999.9,000000
74486094789,2019-11-17,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",44.1,0,34.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,49.1,0,39.1,0,0.00,I,999.9,000000
72295023174,2019-11-17,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.8,0,47.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.8,0,52.8,0,0.00,I,999.9,000000
72530094846,2019-11-18,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27.2,0,17.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,32.2,0,22.2,0,0.00,I,999.9,000000
74486094789,2019-11-18,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",43.9,0,33.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,48.9,0,38.9,0,0.00,I,999.9,000000
72295023174,2019-11-18,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",64.0,0,54.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,69.0,0,59.0,0,0.00,I,999.9,000000
72530094846,2019-11-19,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",38.8,0,28.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.8,0,33.8,0,0.00,I,999.9,000000
74486094789,2019-11-19,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.3,0,29.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.3,0,34.3,0,0.00,I,999.9,000000
72295023174,2019-11-19,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.7,0,47.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.7,0,52.7,0,0.00,I,999.9,000000
72530094846,2019-11-20,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30.6,0,20.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,35.6,0,25.6,0,0.00,I,999.9,000000
74486094789,2019-11-20,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.4,0,28.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.4,0,33.4,0,0.00,I,999.9,000000
72295023174,2019-11-20,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.6,0,46.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,61.6,0,51.6,0,0.00,I,999.9,000000
72530094846,2019-11-21,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22.0,0,12.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,27.0,0,17.0,0,0.00,I,999.9,000000
74486094789,2019-11-21,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",35.6,0,25.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,40.6,0,30.6,0,0.00,I,999.9,000000
72295023174,2019-11-21,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.1,0,47.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.1,0,52.1,0,0.00,I,999.9,000000
72530094846,2019-11-22,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30.3,0,20.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,35.3,0,25.3,0,0.00,I,999.9,000000
74486094789,2019-11-22,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",30.8,0,20.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,35.8,0,25.8,0,0.00,I,999.9,000000
72295023174,2019-11-22,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.9,0,45.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.9,0,50.9,0,0.00,I,999.9,000000
72530094846,2019-11-23,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.1,0,16.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,31.1,0,21.1,0,0.00,I,999.9,000000
74486094789,2019-11-23,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.7,0,29.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.7,0,34.7,0,0.00,I,999.9,000000
72295023174,2019-11-23,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.9,0,47.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.9,0,52.9,0,0.00,I,999.9,000000
72530094846,2019-11-24,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",33.1,0,23.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,38.1,0,28.1,0,0.00,I,999.9,000000
74486094789,2019-11-24,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",29.0,0,19.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,34.0,0,24.0,0,0.00,I,999.9,000000
72295023174,2019-11-24,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.0,0,57.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.0,0,62.0,0,0.00,I,999.9,000000
72530094846,2019-11-25,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.5,0,16.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,31.5,0,21.5,0,0.00,I,999.9,000000
74486094789,2019-11-25,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",43.1,0,33.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,48.1,0,38.1,0,0.00,I,999.9,000000
72295023174,2019-11-25,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.7,0,46.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,61.7,0,51.7,0,0.00,I,999.9,000000
72530094846,2019-11-26,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28.8,0,18.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,33.8,0,23.8,0,0.00,I,999.9,000000
74486094789,2019-11-26,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",38.1,0,28.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,43.1,0,33.1,0,0.00,I,999.9,000000
72295023174,2019-11-26,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.5,0,45.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.5,0,50.5,0,0.00,I,999.9,000000
72530094846,2019-11-27,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",32.5,0,22.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,37.5,0,27.5,0,0.00,I,999.9,000000
74486094789,2019-11-27,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",42.1,0,32.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,47.1,0,37.1,0,0.00,I,999.9,000000
72295023174,2019-11-27,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.0,0,47.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.0,0,52.0,0,0.00,I,999.9,000000
72530094846,2019-11-28,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27.2,0,17.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,32.2,0,22.2,0,0.00,I,999.9,000000
74486094789,2019-11-28,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",35.6,0,25.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,40.6,0,30.6,0,0.00,I,999.9,000000
72295023174,2019-11-28,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.0,0,50.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,65.0,0,55.0,0,0.00,I,999.9,000000
72530094846,2019-11-29,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.4,0,16.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,31.4,0,21.4,0,0.00,I,999.9,000000
74486094789,2019-11-29,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",24.9,0,14.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,29.9,0,19.9,0,0.00,I,999.9,000000
72295023174,2019-11-29,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",56.1,0,46.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,61.1,0,51.1,0,0.00,I,999.9,000000
72530094846,2019-11-30,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30.0,0,20.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,35.0,0,25.0,0,0.00,I,999.9,000000
74486094789,2019-11-30,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",37.7,0,27.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,42.7,0,32.7,0,0.00,I,999.9,000000
72295023174,2019-11-30,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.0,0,41.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,56.0,0,46.0,0,0.00,I,999.9,000000
72530094846,2019-12-01,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29.7,0,19.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,34.7,0,24.7,0,0.00,I,999.9,000000
74486094789,2019-12-01,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.0,0,29.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.0,0,34.0,0,0.00,I,999.9,000000
72295023174,2019-12-01,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",51.2,0,41.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,56.2,0,46.2,0,0.00,I,999.9,000000
72530094846,2019-12-02,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.3,0,16.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,31.3,0,21.3,0,0.00,I,999.9,000000
74486094789,2019-12-02,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.7,0,29.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.7,0,34.7,0,0.00,I,999.9,000000
72295023174,2019-12-02,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",59.7,0,49.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,64.7,0,54.7,0,0.00,I,999.9,000000
72530094846,2019-12-03,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31.6,0,21.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,36.6,0,26.6,0,0.00,I,999.9,000000
74486094789,2019-12-03,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",27.1,0,17.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,32.1,0,22.1,0,0.00,I,999.9,000000
72295023174,2019-12-03,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.6,0,44.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,59.6,0,49.6,0,0.00,I,999.9,000000
72530094846,2019-12-04,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",32.3,0,22.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,37.3,0,27.3,0,0.00,I,999.9,000000
74486094789,2019-12-04,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.3,0,29.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.3,0,34.3,0,0.00,I,999.9,000000
72295023174,2019-12-04,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.2,0,43.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,58.2,0,48.2,0,0.00,I,999.9,000000
72530094846,2019-12-05,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24.8,0,14.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,29.8,0,19.8,0,0.00,I,999.9,000000
74486094789,2019-12-05,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",39.0,0,29.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,44.0,0,34.0,0,0.00,I,999.9,000000
72295023174,2019-12-05,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.6,0,45.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.6,0,50.6,0,0.00,I,999.9,000000
72530094846,2019-12-06,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",37.4,0,27.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,42.4,0,32.4,0,0.00,I,999.9,000000
74486094789,2019-12-06,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",33.2,0,23.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,38.2,0,28.2,0,0.00,I,999.9,000000
72295023174,2019-12-06,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",54.9,0,44.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,59.9,0,49.9,0,0.00,I,999.9,000000
72530094846,2019-12-07,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28.2,0,18.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,33.2,0,23.2,0,0.00,I,999.9,000000
74486094789,2019-12-07,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",32.5,0,22.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,37.5,0,27.5,0,0.00,I,999.9,000000
72295023174,2019-12-07,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",48.2,0,38.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,53.2,0,43.2,0,0.00,I,999.9,000000
72530094846,2019-12-08,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28.3,0,18.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,33.3,0,23.3,0,0.00,I,999.9,000000
74486094789,2019-12-08,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",34.9,0,24.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,39.9,0,29.9,0,0.00,I,999.9,000000
72295023174,2019-12-08,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",50.7,0,40.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,55.7,0,45.7,0,0.00,I,999.9,000000
72530094846,2019-12-09,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.6,0,5.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,20.6,0,10.6,0,0.00,I,999.9,000000
74486094789,2019-12-09,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",32.7,0,22.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,37.7,0,27.7,0,0.00,I,999.9,000000
72295023174,2019-12-09,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.0,0,45.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.0,0,50.0,0,0.00,I,999.9,000000
72530094846,2019-12-10,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24.3,0,14.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,29.3,0,19.3,0,0.00,I,999.9,000000
74486094789,2019-12-10,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",22.2,0,12.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,27.2,0,17.2,0,0.00,I,999.9,000000
72295023174,2019-12-10,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",55.4,0,45.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,60.4,0,50.4,0,0.00,I,999.9,000000
72530094846,2019-12-11,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.5,0,11.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,26.5,0,16.5,0,0.00,I,999.9,000000
74486094789,2019-12-11,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",34.6,0,24.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,39.6,0,29.6,0,0.00,I,999.9,000000
72295023174,2019-12-11,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",57.7,0,47.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,62.7,0,52.7,0,0.00,I,999.9,000000
72530094846,2019-12-12,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20.6,0,10.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,25.6,0,15.6,0,0.00,I,999.9,000000
74486094789,2019-12-12,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",35.9,0,25.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,40.9,0,30.9,0,0.00,I,999.9,000000
72295023174,2019-12-12,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",52.5,0,42.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,57.5,0,47.5,0,0.00,I,999.9,000000
72530094846,2019-12-13,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29.3,0,19.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,34.3,0,24.3,0,0.00,I,999.9,000000
74486094789,2019-12-13,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",33.5,0,23.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,38.5,0,28.5,0,0.00,I,999.9,000000
72295023174,2019-12-13,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",49.5,0,39.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,54.5,0,44.5,0,0.00,I,999.9,000000
72530094846,2019-12-14,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26.1,0,16.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,31.1,0,21.1,0,0.00,I,999.9,000000
74486094789,2019-12-14,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",28.6,0,18.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,33.6,0,23.6,0,0.00,I,999.9,000000
72295023174,2019-12-14,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",49.5,0,39.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,54.5,0,44.5,0,0.00,I,999.9,000000
72530094846,2019-12-15,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28.9,0,18.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,33.9,0,23.9,0,0.00,I,999.9,000000
74486094789,2019-12-15,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",21.4,0,11.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,26.4,0,16.4,0,0.00,I,999.9,000000
72295023174,2019-12-15,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",53.7,0,43.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,58.7,0,48.7,0,0.00,I,999.9,000000
72530094846,2019-12-16,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22.9,0,12.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,27.9,0,17.9,0,0.00,I,999.9,000000
